timestamp,unit_id,gps_lat,gps_lng,message_text,priority,message_type
2024-02-27T00:12:40Z,Falcon-1,52.894342,-1.239382,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:12:46Z,Charlie-2,52.854837,-1.191443,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:12:46Z,Charlie-6,52.982549,-1.288747,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:12:49Z,Bravo-3,52.96419,-1.221221,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:12:51Z,Falcon-2,52.906345,-1.109572,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:12:55Z,Eagle-4,52.949758,-1.241712,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:12:59Z,Bravo-1,52.971217,-1.181452,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:13:07Z,Eagle-2,52.99052,-1.200175,دورية روتينية، المنطقة آمنة,LOW,LOGISTICS
2024-02-27T00:13:08Z,Falcon-4,52.921342,-1.198517,Request water resupply at grid 7410 9313.,MEDIUM,LOGISTICS
2024-02-27T00:13:19Z,Falcon-5,52.991348,-1.239632,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:13:28Z,Alpha-1,52.985122,-1.272655,Request water resupply at grid 4465 1411.,MEDIUM,LOGISTICS
2024-02-27T00:13:29Z,Bravo-3,52.953196,-1.119109,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:13:29Z,Alpha-4,52.968264,-1.259485,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:13:38Z,Falcon-4,52.936637,-1.223076,مركبة مجهولة تقترب بسرعة,HIGH,INTEL
2024-02-27T00:13:43Z,Falcon-5,53.01487,-1.177107,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:13:50Z,Charlie-6,52.940566,-1.255913,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:13:51Z,Charlie-5,52.94508,-1.233794,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:13:51Z,Charlie-4,52.896184,-1.171416,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:13:56Z,Charlie-4,52.994475,-1.16393,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:13:59Z,Eagle-1,52.963922,-1.10525,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:14:00Z,Falcon-1,52.885509,-1.265234,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:14:02Z,Alpha-1,52.983241,-1.232534,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:14:04Z,Alpha-3,52.872874,-1.213503,HVT positively identified at grid 3022 5696. Awaiting strike authority.,CRITICAL,INTEL
2024-02-27T00:14:07Z,Eagle-6,52.87618,-1.172084,صيانة مطلوبة للمركبة الثانية,MEDIUM,LOGISTICS
2024-02-27T00:14:12Z,Charlie-6,52.93045,-1.145505,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:14:16Z,Falcon-5,52.950327,-1.277492,صيانة مطلوبة للمركبة الثانية,MEDIUM,LOGISTICS
2024-02-27T00:14:16Z,Falcon-3,52.968592,-1.13104,Multiple casualties from mortar strike. Medical supplies exhausted.,CRITICAL,MEDICAL
2024-02-27T00:14:17Z,Charlie-2,53.006906,-1.233541,Radio check. Lima Charlie. Over.,LOW,MEDICAL
2024-02-27T00:14:20Z,Falcon-6,53.00353,-1.129746,Radio check. Lima Charlie. Over.,LOW,CONTACT
2024-02-27T00:14:20Z,Alpha-5,52.916339,-1.154254,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:14:23Z,Falcon-4,52.853307,-1.242897,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:14:24Z,Falcon-1,52.915595,-1.228085,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:14:27Z,Eagle-3,52.876279,-1.228366,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:14:28Z,Alpha-5,52.881008,-1.179239,IED detonated on convoy route. Vehicle disabled. Under fire!,CRITICAL,CONTACT
2024-02-27T00:14:31Z,Charlie-3,52.965352,-1.276418,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:14:36Z,Falcon-6,53.006619,-1.136631,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:14:36Z,Charlie-1,52.937338,-1.290449,Position check: holding at grid 1020 1245.,MEDIUM,ROUTINE
2024-02-27T00:14:37Z,Charlie-5,52.882476,-1.115519,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:14:39Z,Falcon-2,52.880836,-1.249793,Route Bravo compromised. Rerouting logistics convoy via Route Delta.,HIGH,LOGISTICS
2024-02-27T00:14:40Z,Charlie-4,52.888006,-1.250452,Request water resupply at grid 3006 9320.,MEDIUM,LOGISTICS
2024-02-27T00:14:41Z,Charlie-1,52.940933,-1.234262,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:14:43Z,Eagle-2,53.026961,-1.12883,Elevated threat level. All patrols adopt enhanced posture.,HIGH,ROUTINE
2024-02-27T00:14:43Z,Bravo-5,52.943966,-1.232195,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:14:44Z,Charlie-4,52.935334,-1.259035,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:14:57Z,Eagle-5,53.012115,-1.268372,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:14:59Z,Eagle-3,53.032593,-1.127771,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:15:00Z,Charlie-5,53.023094,-1.272858,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:15:09Z,Alpha-1,52.871847,-1.274544,IED detonated on convoy route. Vehicle disabled. Under fire!,CRITICAL,CONTACT
2024-02-27T00:15:10Z,Alpha-5,52.88391,-1.192548,Request water resupply at grid 3086 4648.,MEDIUM,LOGISTICS
2024-02-27T00:15:11Z,Eagle-1,52.919891,-1.178207,Multiple casualties from mortar strike. Medical supplies exhausted.,CRITICAL,MEDICAL
2024-02-27T00:15:11Z,Bravo-4,52.850426,-1.20427,"Ambush! Contact north-east, at least 12 hostiles with RPGs!",CRITICAL,CONTACT
2024-02-27T00:15:20Z,Alpha-1,52.941026,-1.157291,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:15:20Z,Falcon-1,52.965904,-1.211052,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:15:21Z,Alpha-2,53.005016,-1.230486,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:15:25Z,Charlie-2,52.935726,-1.278166,Heavy contact at checkpoint. Perimeter breached! NEED BACKUP NOW!,CRITICAL,CONTACT
2024-02-27T00:15:26Z,Bravo-4,52.934789,-1.174709,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:15:28Z,Bravo-5,52.901223,-1.135922,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:15:29Z,Bravo-1,52.90013,-1.296057,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:15:33Z,Eagle-6,52.878754,-1.183061,دورية روتينية، المنطقة آمنة,LOW,ROUTINE
2024-02-27T00:15:35Z,Falcon-2,52.85257,-1.143591,Pinned down by sniper fire. Cannot advance. Request suppressive fire.,CRITICAL,CONTACT
2024-02-27T00:15:36Z,Alpha-1,53.004655,-1.113076,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:15:37Z,Alpha-1,53.005215,-1.258089,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:15:39Z,Eagle-1,52.856168,-1.146223,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:15:39Z,Bravo-1,52.869435,-1.278051,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:15:41Z,Falcon-3,52.924409,-1.13843,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:15:46Z,Falcon-3,52.872916,-1.130572,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:15:48Z,Falcon-6,52.892509,-1.231278,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:15:49Z,Eagle-6,52.925373,-1.121552,Position check: holding at grid 2844 5462.,MEDIUM,ROUTINE
2024-02-27T00:15:50Z,Falcon-5,52.98945,-1.233755,فحص الاتصالات. الإشارة واضحة,LOW,ROUTINE
2024-02-27T00:15:50Z,Alpha-6,53.015676,-1.233024,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:15:53Z,Alpha-2,53.036602,-1.266995,Request water resupply at grid 1842 4023.,MEDIUM,LOGISTICS
2024-02-27T00:15:55Z,Alpha-1,52.968493,-1.182914,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:15:56Z,Charlie-1,52.931378,-1.280741,Request water resupply at grid 5516 6907.,MEDIUM,LOGISTICS
2024-02-27T00:16:03Z,Falcon-4,52.9143,-1.239184,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:16:04Z,Alpha-2,52.96047,-1.191543,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:16:05Z,Eagle-1,52.907612,-1.297033,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:16:16Z,Charlie-4,52.857909,-1.19195,Intercepted comms indicate imminent attack on FOB. All units alert!,CRITICAL,INTEL
2024-02-27T00:16:18Z,Bravo-5,52.900959,-1.149635,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:16:25Z,Bravo-6,52.933145,-1.140564,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:16:28Z,Charlie-2,52.876968,-1.268058,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:16:30Z,Charlie-1,52.858774,-1.117675,Heavy contact at checkpoint. Perimeter breached! NEED BACKUP NOW!,CRITICAL,CONTACT
2024-02-27T00:16:32Z,Charlie-2,52.898768,-1.273783,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:16:32Z,Charlie-6,52.934781,-1.143743,Request water resupply at grid 3097 4679.,MEDIUM,LOGISTICS
2024-02-27T00:16:33Z,Falcon-3,52.9784,-1.255238,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:16:34Z,Bravo-5,52.873981,-1.208231,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:16:34Z,Eagle-2,52.851032,-1.18613,"Requesting emergency resupply: ammo, water, batteries.",HIGH,LOGISTICS
2024-02-27T00:16:35Z,Eagle-2,52.961734,-1.122417,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:16:37Z,Falcon-4,52.85399,-1.223178,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:16:40Z,Bravo-4,52.958636,-1.132029,HUMINT source reports weapons cache at grid 1893 6911.,HIGH,INTEL
2024-02-27T00:16:40Z,Charlie-6,52.909049,-1.146251,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:16:42Z,Alpha-6,52.975685,-1.270944,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:16:45Z,Eagle-5,52.91644,-1.101996,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:16:51Z,Alpha-4,52.992009,-1.260258,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:16:53Z,Falcon-5,52.964659,-1.285056,Request water resupply at grid 8328 7814.,MEDIUM,LOGISTICS
2024-02-27T00:16:59Z,Alpha-3,52.994919,-1.210545,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:17:01Z,Charlie-3,52.998649,-1.276835,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:17:09Z,Charlie-3,52.942514,-1.115759,Route Bravo compromised. Rerouting logistics convoy via Route Delta.,HIGH,LOGISTICS
2024-02-27T00:17:11Z,Charlie-2,52.931547,-1.23071,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:17:16Z,Eagle-4,52.98406,-1.102258,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:17:16Z,Alpha-6,52.960326,-1.228143,Requesting orders. New intel suggests target has relocated.,HIGH,INTEL
2024-02-27T00:17:18Z,Bravo-4,52.881149,-1.291966,HUMINT source reports weapons cache at grid 6495 7364.,HIGH,INTEL
2024-02-27T00:17:19Z,Eagle-3,53.000679,-1.175403,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:17:28Z,Charlie-1,53.02178,-1.270948,Equipment inventory complete.,LOW,INTEL
2024-02-27T00:17:37Z,Bravo-3,53.03605,-1.170484,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:17:38Z,Eagle-3,52.851882,-1.164371,Ammunition critically low! Down to last magazine. Resupply NOW!,CRITICAL,LOGISTICS
2024-02-27T00:17:43Z,Alpha-5,52.870295,-1.299121,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:17:48Z,Bravo-1,52.935998,-1.152934,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:17:48Z,Bravo-5,53.007209,-1.254682,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:17:49Z,Eagle-4,53.013682,-1.121352,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:17:59Z,Alpha-1,53.0238,-1.114434,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:18:03Z,Bravo-5,53.002665,-1.29231,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:18:09Z,Bravo-6,52.900846,-1.168264,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:18:14Z,Falcon-4,52.936896,-1.266145,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:18:16Z,Alpha-1,52.977234,-1.276906,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:18:17Z,Falcon-2,52.930807,-1.110937,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:18:18Z,Alpha-4,52.880664,-1.288048,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:18:20Z,Bravo-2,52.922464,-1.207713,Request water resupply at grid 9118 8229.,MEDIUM,LOGISTICS
2024-02-27T00:18:20Z,Bravo-2,52.853109,-1.174321,Routine patrol complete. Sector clear. RTB.,LOW,MEDICAL
2024-02-27T00:18:24Z,Falcon-1,52.918683,-1.282931,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:18:25Z,Falcon-4,52.981667,-1.210879,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:18:26Z,Eagle-4,52.850529,-1.14636,All clear. No activity to report.,LOW,CONTACT
2024-02-27T00:18:27Z,Eagle-2,53.024416,-1.273842,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:18:32Z,Alpha-4,52.949847,-1.101821,Request water resupply at grid 3660 8579.,MEDIUM,LOGISTICS
2024-02-27T00:18:36Z,Charlie-2,52.988187,-1.135787,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:18:40Z,Eagle-2,52.86283,-1.118619,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:18:41Z,Bravo-1,52.866949,-1.17287,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:18:44Z,Falcon-5,52.938533,-1.210233,HUMINT source reports weapons cache at grid 5001 6996.,HIGH,INTEL
2024-02-27T00:18:45Z,Bravo-1,52.907763,-1.28361,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:18:49Z,Alpha-5,52.999321,-1.193461,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:18:50Z,Bravo-6,52.913469,-1.174117,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:18:54Z,Falcon-5,53.038998,-1.26683,مركبة مجهولة تقترب بسرعة,HIGH,INTEL
2024-02-27T00:19:02Z,Charlie-4,53.010649,-1.263114,Requesting orders. New intel suggests target has relocated.,HIGH,INTEL
2024-02-27T00:19:05Z,Falcon-3,52.957041,-1.294281,All clear. No activity to report.,LOW,INTEL
2024-02-27T00:19:07Z,Eagle-1,52.942679,-1.261341,Request water resupply at grid 9503 1718.,MEDIUM,LOGISTICS
2024-02-27T00:19:09Z,Falcon-5,52.942476,-1.156106,Pinned down by sniper fire. Cannot advance. Request suppressive fire.,CRITICAL,CONTACT
2024-02-27T00:19:09Z,Eagle-4,53.022634,-1.252694,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:19:10Z,Bravo-6,52.96995,-1.164337,Weather update- sandstorm expected.,MEDIUM,ROUTINE
2024-02-27T00:19:16Z,Bravo-1,52.913091,-1.241463,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:19:17Z,Bravo-3,52.875989,-1.189558,Request water resupply at grid 1302 3665.,MEDIUM,LOGISTICS
2024-02-27T00:19:18Z,Falcon-5,52.852962,-1.207828,Weather update- sandstorm expected.,MEDIUM,ROUTINE
2024-02-27T00:19:20Z,Charlie-4,52.979919,-1.29876,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:19:21Z,Charlie-3,53.009002,-1.227436,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:19:21Z,Falcon-5,52.937741,-1.214857,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:19:28Z,Eagle-4,53.024788,-1.14268,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:19:29Z,Eagle-2,52.94308,-1.17466,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:19:30Z,Eagle-4,52.957279,-1.240596,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:19:31Z,Falcon-6,52.9219,-1.285427,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:19:36Z,Falcon-5,53.012571,-1.28591,Request water resupply at grid 5443 4055.,MEDIUM,LOGISTICS
2024-02-27T00:19:38Z,Alpha-1,53.005099,-1.293765,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:19:39Z,Falcon-5,53.009751,-1.220953,Position check: holding at grid 4685 1383.,MEDIUM,ROUTINE
2024-02-27T00:19:44Z,Alpha-5,52.87456,-1.187195,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:19:44Z,Alpha-1,52.92729,-1.175099,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:19:45Z,Alpha-3,53.004093,-1.192242,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:20:06Z,Bravo-5,52.914944,-1.250355,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:20:10Z,Charlie-6,52.977542,-1.235601,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:20:11Z,Alpha-6,53.023034,-1.218215,"Requesting emergency resupply: ammo, water, batteries.",HIGH,LOGISTICS
2024-02-27T00:20:12Z,Charlie-6,52.974296,-1.130138,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:20:16Z,Falcon-3,52.870952,-1.130816,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:20:17Z,Falcon-4,52.941029,-1.281984,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:20:20Z,Alpha-6,52.904278,-1.14735,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:20:22Z,Alpha-6,52.966853,-1.298432,Troops in contact! Grid reference 9783 8865. Requesting QRF!,CRITICAL,CONTACT
2024-02-27T00:20:28Z,Bravo-2,52.973645,-1.224916,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:20:30Z,Eagle-3,52.908433,-1.249528,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:20:46Z,Bravo-6,52.926521,-1.142984,Requesting orders. New intel suggests target has relocated.,HIGH,INTEL
2024-02-27T00:20:49Z,Bravo-4,52.876759,-1.249894,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:20:51Z,Eagle-5,52.911152,-1.167677,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:20:51Z,Eagle-2,52.994862,-1.111265,Heavy contact at checkpoint. Perimeter breached! NEED BACKUP NOW!,CRITICAL,CONTACT
2024-02-27T00:20:54Z,Eagle-4,52.890772,-1.253689,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:20:56Z,Alpha-4,52.88328,-1.222424,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:20:58Z,Eagle-5,52.991449,-1.160011,Elevated threat level. All patrols adopt enhanced posture.,HIGH,ROUTINE
2024-02-27T00:21:01Z,Charlie-2,53.019718,-1.239307,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:21:16Z,Alpha-5,52.89605,-1.134806,"Requesting emergency resupply: ammo, water, batteries.",HIGH,LOGISTICS
2024-02-27T00:21:22Z,Alpha-3,52.969148,-1.278411,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:21:24Z,Eagle-6,52.870931,-1.163845,Radio check. Lima Charlie. Over.,LOW,INTEL
2024-02-27T00:21:28Z,Charlie-1,53.029347,-1.169069,Request water resupply at grid 6765 8792.,MEDIUM,LOGISTICS
2024-02-27T00:21:28Z,Bravo-1,53.000524,-1.140858,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:21:29Z,Bravo-4,52.929569,-1.158863,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:21:33Z,Charlie-5,52.946919,-1.106358,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:21:34Z,Charlie-5,52.9471,-1.259676,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:21:35Z,Falcon-5,52.993801,-1.269955,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:21:39Z,Alpha-4,52.900414,-1.199446,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:21:41Z,Falcon-1,53.023935,-1.240133,Intercepted comms indicate imminent attack on FOB. All units alert!,CRITICAL,INTEL
2024-02-27T00:21:41Z,Alpha-5,52.912644,-1.262816,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:21:44Z,Bravo-5,52.945113,-1.24032,IED detonated on convoy route. Vehicle disabled. Under fire!,CRITICAL,CONTACT
2024-02-27T00:21:47Z,Charlie-1,52.962841,-1.12474,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:21:47Z,Falcon-2,52.993857,-1.271102,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:21:49Z,Eagle-6,52.961771,-1.189331,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:21:51Z,Alpha-4,52.900019,-1.188881,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:21:52Z,Charlie-1,52.859575,-1.225558,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:21:56Z,Alpha-3,52.967786,-1.11683,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:21:56Z,Eagle-6,53.010451,-1.157935,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:22:00Z,Eagle-3,53.033524,-1.173513,Equipment inventory complete.,LOW,CONTACT
2024-02-27T00:22:01Z,Alpha-6,53.004021,-1.12612,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:22:01Z,Falcon-5,52.903263,-1.213108,رصد تحركات مشبوهة في القطاع ٤,HIGH,CONTACT
2024-02-27T00:22:01Z,Charlie-5,52.869368,-1.217651,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:22:09Z,Charlie-1,52.878035,-1.227251,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:22:13Z,Falcon-6,52.935883,-1.187144,"Requesting emergency resupply: ammo, water, batteries.",HIGH,LOGISTICS
2024-02-27T00:22:15Z,Alpha-1,53.013214,-1.169218,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:22:21Z,Falcon-2,53.007064,-1.110754,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:22:23Z,Charlie-1,53.020349,-1.257544,Radio check. Lima Charlie. Over.,LOW,INTEL
2024-02-27T00:22:26Z,Bravo-1,53.032016,-1.288784,Multiple casualties from mortar strike. Medical supplies exhausted.,CRITICAL,MEDICAL
2024-02-27T00:22:35Z,Falcon-4,52.939829,-1.107015,مركبة مجهولة تقترب بسرعة,HIGH,INTEL
2024-02-27T00:22:37Z,Alpha-1,53.035606,-1.288853,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:22:40Z,Falcon-5,52.984155,-1.23985,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:22:42Z,Alpha-4,52.926051,-1.24145,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:22:46Z,Eagle-3,52.983505,-1.178941,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:22:52Z,Falcon-2,52.92216,-1.261048,نحتاج إلى إعادة تزويد بالوقود,MEDIUM,INTEL
2024-02-27T00:22:52Z,Charlie-2,52.951347,-1.10097,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:23:04Z,Falcon-5,52.86233,-1.247157,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:23:09Z,Eagle-4,52.941969,-1.203918,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:23:14Z,Falcon-4,52.958385,-1.246092,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:23:14Z,Charlie-2,52.88321,-1.190514,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:23:14Z,Bravo-1,52.948956,-1.201649,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:23:18Z,Eagle-2,52.92104,-1.138935,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:23:21Z,Falcon-1,53.01032,-1.236329,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
